OrderID,CustomerID,ProductID,OrderDate,Quantity,Discount,Sales,Profit
1634,58,37,2023-01-20,3,0.13,3303.87,597.33
1635,46,72,2024-07-07,3,0.03,4750.6,755.27
1636,46,84,2022-10-05,2,0.19,718.66,157.22
1637,107,75,2023-06-27,3,0.05,4151.57,1107.42
1638,196,62,2024-08-17,1,0.28,630.3,116.39
1639,104,71,2022-02-19,1,0.12,1247.58,261.24
1640,37,85,2023-09-02,4,0.1,3350.84,852.89
1641,175,39,2022-04-12,3,0.01,4043.03,297.44
1642,167,39,2022-08-20,3,0.16,3430.45,720.73
1643,76,67,2023-12-14,4,0.03,1856.39,240.17
1644,94,88,2023-08-22,3,0.03,3377.61,336.84
1645,85,82,2024-06-25,2,0.29,1016.56,276.37
1646,200,39,2024-06-20,5,0.27,4968.71,878.47
1647,163,37,2022-06-02,5,0.02,6202.66,325.13
1648,163,37,2024-12-01,3,0.28,2734.24,235.41
1649,135,2,2024-11-17,3,0.08,1441.0,283.71
1650,70,67,2023-10-29,3,0.01,1421.0,187.96
1651,26,58,2023-12-25,2,0.21,573.26,132.59
1652,99,52,2022-10-30,1,0.16,1590.64,338.06
1653,125,37,2023-12-13,3,0.24,2886.14,459.09
1654,161,49,2024-11-10,3,0.1,2522.58,131.33
1655,5,46,2024-03-06,3,0.29,3012.42,601.7
1656,195,33,2023-09-24,4,0.09,2050.48,222.16
1657,29,59,2024-03-11,2,0.18,2177.03,112.69
1658,117,63,2023-05-08,5,0.07,5197.68,1369.69
1659,111,30,2024-04-04,2,0.25,2102.42,245.93
1660,126,95,2024-07-27,4,0.19,1528.15,95.74
1661,27,70,2023-08-08,1,0.18,893.91,111.71
1662,186,80,2022-12-03,4,0.24,3513.97,208.95
1663,27,47,2022-08-17,5,0.0,5594.75,1335.37
1664,171,18,2022-04-27,3,0.01,3665.43,871.75
1665,188,4,2024-09-22,1,0.16,1484.1,377.3
1666,132,24,2023-07-25,1,0.04,1685.21,461.68
1667,167,29,2022-08-28,5,0.28,4884.05,765.02
1668,8,37,2022-02-22,3,0.22,2962.09,629.88
1669,5,41,2024-03-17,3,0.2,3165.67,488.69
1670,185,56,2024-06-24,4,0.06,6824.63,511.19
1671,95,99,2023-01-10,2,0.27,1266.07,269.04
1672,84,92,2023-02-19,1,0.21,41.81,5.5
1673,30,35,2024-08-15,2,0.02,2094.55,142.34
1674,113,7,2023-03-20,2,0.1,3430.01,198.18
1675,79,29,2022-02-03,1,0.08,1248.15,340.97
1676,112,41,2022-06-28,5,0.14,5671.83,931.35
1677,98,39,2024-03-21,4,0.18,4465.03,558.33
1678,17,81,2024-11-06,2,0.05,695.91,156.25
1679,156,67,2023-05-25,1,0.18,392.33,38.54
1680,111,29,2024-05-12,2,0.06,2550.56,504.15
1681,105,16,2024-04-09,4,0.3,4663.96,713.2
1682,64,83,2023-01-10,3,0.24,2668.42,708.21
1683,73,95,2022-12-12,5,0.17,1957.35,371.3
1684,86,1,2022-11-04,1,0.22,85.64,6.68
1685,125,19,2024-10-29,5,0.28,4132.15,465.21
1686,155,55,2024-03-05,5,0.14,7053.76,1302.53
1687,35,25,2022-11-25,4,0.12,1802.8,144.08
1688,168,73,2024-02-05,3,0.03,3432.43,253.76
1689,7,38,2022-05-11,3,0.16,534.62,75.15
1690,43,13,2022-07-19,4,0.22,3664.07,571.14
1691,69,79,2024-05-18,4,0.03,6958.51,1476.33
1692,182,18,2024-11-16,4,0.03,4788.5,607.68
1693,30,5,2024-01-03,5,0.04,4977.98,1037.67
1694,141,22,2023-10-19,3,0.24,1079.33,253.21
1695,15,66,2024-12-06,4,0.06,6722.96,1463.16
1696,171,8,2022-05-15,2,0.07,440.49,61.15
1697,177,38,2024-12-11,1,0.1,190.94,36.62
1698,148,45,2022-09-07,4,0.18,6293.27,1291.11
1699,101,80,2024-03-30,4,0.06,4346.22,523.53
1700,169,47,2024-12-29,5,0.03,5426.91,1421.64
1701,32,47,2022-08-04,5,0.23,4307.96,765.63
1702,141,89,2023-11-26,4,0.16,6178.03,451.61
1703,170,53,2022-12-19,1,0.29,216.81,15.75
1704,148,31,2022-06-27,3,0.17,3317.55,877.18
1705,46,49,2024-10-09,5,0.03,4531.31,1262.14
1706,185,60,2022-08-18,4,0.11,3343.2,258.5
1707,34,51,2023-11-13,1,0.25,127.46,30.18
1708,115,26,2024-08-28,4,0.3,5015.72,809.61
1709,135,59,2022-11-01,1,0.1,1194.71,69.19
1710,130,49,2024-06-03,2,0.11,1663.04,141.19
1711,65,27,2024-12-03,1,0.15,454.37,53.17
1712,53,91,2023-12-30,2,0.18,740.77,213.99
1713,133,99,2023-03-29,4,0.06,3260.56,470.82
1714,159,65,2022-08-08,4,0.15,1105.65,113.51
1715,150,42,2023-09-11,5,0.08,4510.21,479.99
1716,13,41,2022-03-27,5,0.04,6331.34,517.15
1717,190,50,2022-04-05,2,0.01,1228.02,320.9
1718,144,34,2024-12-25,3,0.25,365.72,43.8
1719,192,61,2023-05-29,1,0.14,651.24,175.77
1720,137,52,2024-06-11,4,0.07,7044.27,606.04
1721,189,12,2022-11-24,1,0.3,846.85,219.91
1722,117,43,2024-08-22,5,0.3,6939.87,1976.46
1723,44,18,2022-03-05,4,0.2,3949.28,356.26
1724,81,14,2024-12-05,1,0.19,275.09,62.08
1725,178,84,2023-06-28,2,0.03,860.62,203.09
1726,19,23,2022-12-31,5,0.02,7252.88,1946.9
1727,114,98,2022-03-01,2,0.1,1818.05,123.73
1728,54,76,2024-04-21,5,0.11,1164.43,161.76
1729,186,36,2022-03-24,2,0.22,450.4,81.13
1730,198,44,2023-10-08,2,0.06,2294.43,381.41
1731,183,13,2022-08-20,4,0.1,4227.77,246.7
1732,96,10,2024-12-25,2,0.1,130.81,7.04
1733,25,73,2024-10-26,1,0.0,1179.53,96.37
1734,16,26,2023-10-14,1,0.15,1522.63,184.8
1735,145,93,2022-01-03,5,0.26,1603.17,167.25
1736,49,5,2024-02-21,5,0.28,3733.49,892.03
1737,146,9,2022-07-07,3,0.24,293.82,69.52
1738,129,73,2023-09-19,2,0.08,2170.34,576.08
1739,122,2,2023-05-20,5,0.22,2036.19,246.8
1740,189,79,2023-02-06,5,0.09,8160.11,500.29
1741,125,88,2023-02-21,3,0.28,2507.09,303.78
1742,115,23,2024-02-17,2,0.02,2901.15,565.35
1743,64,48,2023-10-11,2,0.2,920.18,239.01
1744,55,6,2024-12-05,3,0.14,99.05,7.97
1745,159,11,2023-08-05,1,0.13,586.15,172.27
1746,5,25,2023-01-22,1,0.01,507.04,120.79
1747,173,36,2022-07-04,1,0.22,225.2,12.05
1748,196,48,2024-01-09,5,0.08,2645.51,221.16
1749,150,93,2024-11-17,1,0.0,433.29,26.78
1750,162,10,2023-12-19,5,0.08,334.28,89.06
1751,53,71,2022-11-11,3,0.27,3104.78,399.02
1752,42,55,2024-10-15,2,0.25,2460.62,181.0
1753,128,25,2024-12-30,4,0.23,1577.45,225.05
1754,30,18,2022-07-31,1,0.28,888.59,147.84
1755,185,50,2022-07-13,4,0.13,2158.33,562.25
1756,18,51,2022-11-22,2,0.05,322.89,64.3
1757,189,5,2024-01-04,5,0.19,4200.17,267.67
1758,84,29,2024-01-14,1,0.17,1126.04,89.84
1759,176,32,2024-02-01,3,0.02,5682.02,927.86
1760,42,91,2023-04-01,1,0.15,383.94,90.24
1761,192,6,2023-12-06,5,0.24,145.88,24.42
1762,76,17,2023-02-15,2,0.1,2878.42,830.03
1763,160,47,2023-11-08,5,0.15,4755.54,1181.49
1764,180,10,2024-04-30,4,0.17,241.26,56.23
1765,128,32,2022-10-13,4,0.08,7112.19,812.95
1766,192,86,2024-05-02,5,0.02,5230.06,604.58
1767,77,36,2024-02-13,3,0.28,623.64,155.08
1768,111,10,2024-05-03,5,0.12,319.75,68.88
1769,53,87,2022-08-15,1,0.04,896.63,139.11
1770,64,67,2023-08-29,3,0.17,1191.34,84.24
1771,129,56,2023-10-07,1,0.07,1688.01,357.98
1772,16,69,2024-01-12,4,0.21,3942.16,1113.05
1773,151,22,2022-07-30,5,0.04,2272.27,337.08
1774,71,5,2024-09-12,4,0.27,3028.27,768.71
1775,153,43,2023-03-11,4,0.3,5551.9,1543.55
1776,15,26,2023-04-08,1,0.21,1415.15,204.46
1777,139,1,2024-10-09,2,0.14,188.86,15.5
1778,107,57,2022-11-05,2,0.17,1358.88,175.86
1779,148,66,2024-10-05,1,0.19,1448.3,205.05
1780,183,60,2022-03-05,5,0.17,3897.26,226.89
1781,30,11,2022-01-31,4,0.13,2344.58,621.06
1782,148,10,2022-07-27,5,0.0,363.35,63.93
1783,154,82,2022-01-29,3,0.01,2126.19,630.21
1784,169,16,2024-09-30,4,0.06,6263.03,498.29
1785,80,60,2023-11-16,3,0.26,2084.8,573.75
1786,97,96,2022-07-13,1,0.29,123.21,25.41
1787,32,61,2024-07-15,4,0.19,2453.52,606.88
1788,149,52,2022-01-27,4,0.15,6438.31,1339.99
1789,96,45,2022-06-18,3,0.12,5065.32,1000.17
1790,106,10,2024-06-16,2,0.19,117.73,22.24
1791,14,29,2023-08-24,5,0.19,5494.55,813.37
1792,139,100,2023-04-03,2,0.23,2417.28,487.87
1793,66,49,2024-04-09,4,0.15,3176.59,674.58
1794,87,59,2023-10-21,2,0.22,2070.84,214.24
1795,177,70,2024-01-12,3,0.2,2616.34,176.66
1796,152,47,2022-06-26,1,0.2,895.16,250.38
1797,196,66,2023-01-08,5,0.02,8761.3,664.11
1798,10,88,2022-09-30,2,0.24,1764.25,485.09
1799,46,38,2024-03-21,4,0.0,848.6,112.5
1800,147,12,2022-11-22,3,0.22,2830.89,763.4
1801,172,67,2023-08-19,5,0.29,1698.5,153.98
1802,78,71,2022-06-29,1,0.05,1346.82,127.43
1803,12,6,2024-12-30,5,0.2,153.56,8.23
1804,25,43,2024-01-22,5,0.01,9814.96,778.21
1805,93,29,2022-01-24,5,0.2,5426.72,1525.48
1806,141,31,2024-02-02,2,0.04,2558.11,342.08
1807,42,51,2022-08-15,1,0.23,130.85,26.36
1808,138,78,2024-08-19,5,0.2,3305.16,353.42
1809,104,75,2022-12-20,3,0.2,3496.06,226.47
1810,7,18,2024-08-04,5,0.03,5985.63,591.8
1811,94,94,2023-07-15,3,0.14,1225.04,356.22
1812,116,48,2022-09-01,5,0.12,2530.48,510.25
1813,173,89,2024-11-07,2,0.02,3603.85,663.67
1814,190,94,2024-07-11,3,0.17,1182.3,194.33
1815,189,11,2024-03-12,2,0.28,970.17,288.23
1816,74,22,2024-05-04,2,0.28,681.68,138.61
1817,184,60,2023-09-21,5,0.29,3333.8,648.12
1818,188,28,2023-05-13,1,0.23,758.77,65.44
1819,96,39,2022-01-09,4,0.23,4192.77,945.69
1820,188,32,2023-09-19,1,0.17,1604.11,322.46
1821,89,94,2022-01-15,2,0.01,940.14,169.27
1822,108,98,2023-01-29,3,0.21,2393.77,129.35
1823,194,37,2024-12-15,2,0.09,2303.85,476.82
1824,172,53,2023-06-01,4,0.1,1099.33,258.96
1825,93,51,2023-03-25,4,0.29,482.63,59.32
1826,48,82,2022-11-24,3,0.18,1761.09,374.09
1827,60,38,2024-08-07,1,0.24,161.23,16.03
1828,121,18,2023-06-30,2,0.17,2048.69,578.15
1829,38,31,2023-10-05,4,0.29,3783.87,332.34
1830,13,15,2024-12-14,3,0.27,1792.8,114.89
1831,113,68,2024-10-10,5,0.25,4181.17,298.05
1832,110,84,2024-02-10,5,0.1,1996.29,505.7
1833,99,47,2022-06-09,3,0.26,2484.07,547.39
1834,31,24,2022-10-07,1,0.15,1492.12,300.87
1835,96,54,2022-01-20,4,0.29,5594.49,768.92
1836,127,95,2023-05-24,4,0.25,1414.95,416.94
1837,28,16,2024-10-09,5,0.23,6412.94,1747.28
1838,69,62,2022-11-07,2,0.2,1400.67,297.73
1839,142,4,2024-05-23,4,0.1,6360.41,1218.85
1840,13,85,2023-11-02,3,0.17,2317.67,570.5
1841,98,87,2024-10-28,4,0.28,2689.89,205.81
1842,5,23,2024-02-29,5,0.28,5328.65,1206.05
1843,179,44,2024-03-28,4,0.2,3905.41,523.73
1844,43,18,2024-12-04,2,0.14,2122.74,152.0
1845,137,55,2024-02-20,2,0.06,3083.97,924.08
1846,100,35,2024-05-02,4,0.17,3547.92,868.27
1847,173,37,2023-10-15,4,0.0,5063.4,1389.51
1848,12,37,2024-08-18,2,0.03,2455.75,450.73
1849,58,69,2023-05-31,3,0.23,2881.77,663.57
1850,161,57,2024-02-10,1,0.29,581.21,157.59
1851,19,56,2023-10-03,3,0.03,5281.82,655.42
1852,33,46,2024-02-22,4,0.05,5374.26,717.96
1853,32,71,2022-09-05,1,0.3,992.4,270.76
1854,91,21,2023-10-17,3,0.26,2334.84,213.0
1855,79,79,2022-08-23,1,0.1,1614.09,381.06
1856,46,81,2022-01-19,4,0.06,1377.18,367.87
1857,22,14,2024-03-18,5,0.04,1630.18,322.99
1858,31,99,2023-01-19,1,0.23,667.72,124.92
1859,54,86,2023-07-09,5,0.24,4055.97,410.78
1860,54,59,2023-10-21,5,0.24,5044.35,815.09
1861,4,65,2024-07-03,4,0.11,1157.68,63.16
1862,28,38,2023-03-23,4,0.08,780.71,100.17
1863,111,92,2023-06-19,2,0.28,76.22,19.23
1864,65,3,2024-03-11,3,0.16,3784.96,937.4
1865,40,15,2022-12-01,3,0.28,1768.24,152.84
1866,193,80,2024-08-15,3,0.14,2982.25,674.96
1867,86,48,2023-11-26,4,0.28,1656.32,186.12
1868,40,4,2024-03-31,1,0.07,1643.11,437.28
1869,164,66,2024-07-22,4,0.15,6079.27,719.94
1870,67,87,2023-11-14,2,0.06,1755.9,464.97
1871,76,54,2022-10-22,4,0.11,7012.81,421.41
1872,104,82,2022-02-15,4,0.26,2119.03,499.51
1873,139,22,2023-11-10,4,0.1,1704.2,329.93
1874,46,25,2023-08-12,5,0.02,2509.58,329.95
1875,38,56,2024-01-14,5,0.2,7260.24,1347.02
1876,113,32,2024-06-04,4,0.17,6416.43,1838.3
1877,119,11,2024-06-18,4,0.16,2263.73,577.96
1878,134,16,2024-02-12,2,0.03,3231.46,446.93
1879,119,51,2022-06-13,4,0.28,489.43,132.38
1880,67,5,2022-11-27,3,0.18,2551.22,129.58
1881,138,52,2022-09-22,2,0.18,3105.54,763.94
1882,110,60,2023-04-06,3,0.1,2535.57,647.96
1883,19,4,2023-11-09,1,0.04,1696.11,323.82
1884,111,65,2024-02-29,4,0.14,1118.65,307.8
1885,120,41,2024-11-01,5,0.19,5342.07,1507.07
1886,135,62,2024-01-30,1,0.1,787.88,183.28
1887,6,35,2023-07-23,3,0.27,2340.34,680.52
1888,194,25,2022-10-14,1,0.02,501.92,80.14
1889,58,84,2024-10-24,5,0.23,1707.94,433.25
1890,85,10,2022-07-28,4,0.17,241.26,32.8
1891,168,11,2024-12-14,5,0.26,2492.8,201.52
1892,41,42,2023-03-28,1,0.08,902.04,175.6
1893,95,10,2024-01-21,4,0.05,276.15,45.91
1894,102,48,2024-10-17,5,0.02,2818.04,469.67
1895,128,35,2023-06-30,3,0.12,2821.24,156.48
1896,98,50,2022-07-06,2,0.08,1141.19,74.11
1897,63,93,2024-08-28,1,0.08,398.63,110.14
1898,183,86,2023-04-12,2,0.11,1899.9,389.29
1899,196,83,2022-12-10,4,0.24,3557.89,875.76
1900,174,20,2024-10-05,1,0.14,1191.33,72.23
1901,132,33,2024-04-27,3,0.23,1301.27,278.25
1902,89,28,2024-09-01,2,0.18,1616.09,205.69
1903,59,44,2022-08-31,3,0.21,2892.44,592.77
1904,128,29,2022-12-05,1,0.17,1126.04,130.02
1905,120,95,2024-12-07,5,0.26,1745.1,495.04
1906,159,60,2023-11-10,3,0.17,2338.36,510.56
1907,48,58,2022-05-16,2,0.14,624.05,80.52
1908,94,46,2022-08-26,1,0.29,1004.14,287.86
1909,130,12,2024-12-23,3,0.27,2649.42,560.16
1910,77,65,2022-08-07,5,0.3,1138.16,178.89
1911,165,39,2022-09-28,5,0.17,5649.35,419.85
1912,148,5,2023-07-31,3,0.2,2488.99,138.3
1913,149,61,2022-03-15,1,0.12,666.39,103.71
1914,136,18,2024-01-26,4,0.17,4097.38,424.32
1915,131,17,2024-06-07,5,0.3,5596.92,716.42
1916,153,46,2023-07-18,4,0.27,4129.7,836.44
1917,7,5,2024-06-04,5,0.0,5185.4,896.8
1918,150,7,2024-05-27,2,0.2,3048.9,177.17
1919,93,20,2023-05-03,5,0.29,4917.71,964.75
1920,113,34,2024-05-22,3,0.29,346.21,93.84
1921,169,70,2022-03-26,4,0.19,3532.05,676.35
1922,93,66,2024-12-15,3,0.05,5095.86,1329.45
1923,148,90,2022-12-22,1,0.23,1303.22,381.66
1924,59,51,2022-10-01,5,0.07,790.22,113.71
1925,43,95,2022-02-10,2,0.12,830.1,128.29
1926,160,58,2022-04-02,2,0.1,653.08,120.29
1927,28,44,2024-06-26,1,0.18,1000.76,254.71
1928,174,11,2023-07-09,5,0.24,2560.17,181.04
1929,70,15,2022-06-07,1,0.13,712.21,127.24
1930,37,50,2022-10-10,1,0.25,465.16,40.23
1931,83,47,2023-10-09,2,0.21,1767.94,209.45
1932,115,86,2022-05-20,2,0.25,1601.04,136.25
1933,14,34,2022-08-31,3,0.18,399.85,53.76
1934,137,17,2023-05-14,3,0.11,4269.65,937.99
1935,84,41,2024-04-16,1,0.28,949.7,100.66
1936,159,91,2023-07-13,1,0.28,325.22,61.92
1937,94,5,2023-06-02,5,0.11,4615.01,546.31
1938,112,4,2024-07-20,5,0.26,6537.09,637.47
1939,115,16,2024-01-10,3,0.07,4647.3,901.24
1940,52,97,2023-07-10,5,0.18,5611.34,1339.3
1941,6,15,2024-10-15,4,0.07,3045.3,339.78
1942,180,37,2023-08-26,4,0.27,3696.28,625.84
1943,129,34,2023-11-07,5,0.11,723.3,177.35
1944,123,91,2023-02-17,4,0.25,1355.07,139.93
1945,82,77,2023-07-28,4,0.21,4397.77,670.17
1946,148,66,2022-08-19,5,0.1,8046.09,576.86
1947,186,69,2023-08-17,1,0.26,923.16,253.36
1948,102,93,2022-01-04,3,0.14,1117.89,183.53
1949,122,43,2023-02-11,5,0.03,9616.68,1892.46
1950,9,60,2024-12-16,2,0.18,1540.12,438.52
1951,55,90,2023-12-12,3,0.13,4417.4,391.8
1952,11,94,2024-07-11,4,0.25,1424.46,231.11
1953,180,25,2023-04-08,3,0.21,1213.82,177.27
1954,14,12,2022-02-27,3,0.28,2613.12,760.28
1955,49,15,2022-04-29,4,0.02,3209.03,453.03
1956,24,52,2024-01-14,3,0.11,5055.97,285.2
1957,61,17,2023-02-13,1,0.0,1599.12,451.19
1958,56,2,2024-01-25,5,0.27,1905.66,350.83
1959,73,83,2024-09-29,1,0.01,1158.66,276.28
1960,92,50,2024-06-08,4,0.19,2009.48,508.26
1961,185,32,2022-10-07,4,0.11,6880.27,1881.7
1962,115,88,2022-07-02,1,0.09,1056.23,303.5
1963,73,2,2022-11-13,2,0.3,730.94,188.85
1964,128,30,2024-10-20,5,0.14,6026.92,1531.23
1965,115,94,2023-10-08,4,0.18,1557.41,80.0
1966,9,86,2023-09-05,4,0.21,3372.86,976.0
1967,100,27,2023-01-19,3,0.13,1395.18,315.99
1968,169,30,2024-01-14,1,0.04,1345.55,73.15
1969,113,75,2024-03-23,3,0.27,3190.15,196.0
1970,76,87,2022-04-24,2,0.02,1830.62,168.45
1971,194,9,2022-12-08,2,0.12,226.81,47.1
1972,104,95,2022-10-26,5,0.07,2193.17,466.83
1973,182,6,2024-12-08,4,0.29,109.03,13.71
1974,16,68,2023-04-27,4,0.01,4415.32,452.62
1975,3,44,2023-04-13,5,0.01,6041.18,656.53
1976,199,9,2022-12-11,4,0.24,391.76,50.89
1977,24,15,2024-04-13,5,0.2,3274.52,469.12
1978,55,8,2023-08-18,1,0.05,224.98,55.29
1979,45,82,2023-11-26,4,0.0,2863.56,307.04
1980,33,83,2024-06-06,3,0.27,2563.09,417.89
1981,13,56,2023-04-20,2,0.23,2795.19,531.61
1982,23,78,2022-09-29,4,0.27,2412.77,405.49
1983,17,3,2024-12-04,2,0.18,2463.23,192.04
1984,135,26,2022-12-25,1,0.06,1683.85,469.34
1985,16,9,2023-01-30,5,0.15,547.7,76.17
1986,120,91,2024-03-05,2,0.08,831.11,149.67
1987,54,12,2022-12-09,4,0.29,3435.78,637.49
1988,108,15,2024-02-05,2,0.1,1473.53,75.84
1989,145,33,2024-03-02,2,0.18,923.84,197.44
1990,77,24,2023-06-30,1,0.04,1685.21,488.47
1991,87,61,2024-09-13,5,0.21,2991.18,524.88
1992,147,47,2024-02-20,4,0.19,3625.4,1009.73
1993,91,85,2022-07-12,2,0.09,1694.04,464.35
1994,88,48,2024-05-13,2,0.11,1023.7,85.81
1995,155,98,2023-07-17,3,0.09,2757.38,731.28
1996,60,96,2023-08-03,3,0.14,447.73,121.44
1997,25,15,2022-10-20,2,0.04,1571.77,296.6
1998,134,1,2024-05-08,5,0.12,483.12,131.23
1999,62,6,2023-01-31,3,0.04,110.56,20.95
2000,104,31,2023-07-04,3,0.03,3877.14,348.33
2001,127,25,2024-01-05,2,0.07,952.62,122.38
2002,30,97,2022-11-27,5,0.23,5269.19,1017.34
2003,86,33,2023-04-30,1,0.03,546.42,156.95
2004,123,26,2022-03-03,2,0.23,2758.65,248.95
2005,24,76,2022-04-13,3,0.17,651.56,178.79
2006,106,69,2024-02-04,4,0.23,3842.36,1041.62
2007,91,84,2024-12-14,2,0.25,665.43,161.85
2008,146,87,2022-06-04,1,0.16,784.55,141.68
2009,177,92,2024-11-08,3,0.28,114.33,23.78
2010,144,24,2023-02-23,5,0.07,8162.75,1591.52
2011,122,68,2024-05-13,2,0.29,1583.27,237.14
2012,124,93,2024-10-20,3,0.03,1260.87,272.26
2013,75,43,2023-04-26,5,0.25,7435.58,1899.09
2014,129,54,2023-04-18,5,0.1,8864.51,1925.51
2015,197,70,2022-06-27,5,0.22,4251.55,779.61
2016,142,71,2022-04-02,1,0.17,1176.7,89.93
2017,168,89,2022-04-17,2,0.16,3089.02,679.62
2018,116,10,2022-08-11,2,0.12,127.9,11.63
2019,43,17,2022-04-23,1,0.01,1583.13,324.94
2020,68,83,2024-06-15,5,0.1,5266.62,1131.54
2021,190,52,2023-05-14,3,0.03,5510.43,1619.43
2022,31,99,2022-07-06,2,0.18,1422.16,344.12
2023,56,28,2022-10-28,5,0.13,4286.58,274.96
2024,149,7,2023-10-09,2,0.15,3239.45,811.49
2025,49,51,2022-10-15,4,0.23,523.42,67.26
2026,117,10,2024-08-20,1,0.17,60.32,16.79
2027,4,35,2024-08-17,3,0.3,2244.16,623.41
2028,23,96,2024-12-17,5,0.19,702.84,90.42
2029,139,67,2024-04-23,2,0.25,717.68,146.87
2030,150,12,2022-01-12,3,0.17,3012.35,478.42
2031,121,22,2022-03-16,5,0.21,1869.89,343.39
2032,178,10,2022-04-09,5,0.09,330.65,98.43
2033,131,44,2023-11-05,5,0.14,5247.89,984.92
2034,34,20,2024-08-04,2,0.19,2244.14,456.02
2035,136,71,2022-07-30,1,0.23,1091.64,306.92
2036,57,27,2024-10-11,1,0.24,406.26,104.29
2037,57,10,2024-12-05,5,0.1,327.02,53.07
2038,127,95,2023-07-06,3,0.22,1103.66,156.11
2039,87,40,2024-01-17,4,0.27,1779.86,420.64
2040,131,23,2022-02-24,4,0.13,5151.03,1404.23
2041,105,94,2022-03-26,5,0.28,1709.35,120.15
2042,1,63,2022-02-05,5,0.3,3912.23,206.01
2043,176,68,2023-10-14,4,0.29,3166.54,493.38
2044,188,11,2023-03-04,4,0.07,2506.28,176.94
2045,47,85,2022-07-11,5,0.13,4048.94,1037.17
2046,161,67,2024-04-04,2,0.24,727.24,143.73
2047,198,72,2022-04-14,1,0.18,1338.66,372.98
2048,70,21,2022-08-19,5,0.18,4312.09,869.26
2049,158,25,2024-02-06,3,0.1,1382.83,320.49
2050,176,86,2022-01-05,5,0.18,4376.18,341.84
2051,133,47,2023-11-20,4,0.05,4252.01,242.37
2052,37,69,2024-12-29,5,0.04,5988.1,584.08
2053,175,27,2023-11-10,4,0.04,2052.67,535.82
2054,12,63,2024-03-07,5,0.15,4750.56,1298.17
2055,176,22,2022-06-09,1,0.25,355.04,104.73
2056,37,24,2022-04-02,5,0.12,7723.89,2156.35
2057,133,67,2023-05-06,4,0.09,1741.56,501.15
2058,139,58,2022-01-10,4,0.12,1277.13,108.91
2059,33,35,2022-09-26,1,0.09,972.47,128.35
2060,59,39,2022-05-09,3,0.15,3471.29,555.05
2061,113,21,2024-02-07,3,0.03,3060.53,900.02
2062,129,84,2022-12-11,3,0.18,1091.31,189.51
2063,180,7,2024-08-31,2,0.18,3125.12,402.02
2064,98,10,2022-04-11,5,0.02,356.08,27.27
2065,30,1,2022-08-16,5,0.1,494.1,63.65
2066,195,18,2024-06-26,3,0.21,2924.94,236.06
2067,95,73,2023-04-14,4,0.16,3963.22,346.58
2068,190,33,2024-06-21,1,0.15,478.82,33.03
2069,11,65,2022-10-20,2,0.1,585.34,105.56
2070,107,53,2023-09-03,4,0.12,1074.9,216.02
2071,133,92,2024-03-25,2,0.27,77.28,3.97
2072,23,21,2022-04-09,4,0.03,4080.71,1080.26
2073,32,97,2023-09-26,3,0.11,3654.22,649.15
2074,170,98,2022-05-13,2,0.14,1737.25,385.45
2075,177,23,2023-02-01,2,0.02,2901.15,257.89
2076,17,14,2023-09-22,2,0.02,665.66,157.53
2077,95,86,2022-10-03,3,0.23,2465.6,301.95
2078,53,87,2023-03-03,2,0.25,1400.98,370.91
2079,105,96,2022-04-30,2,0.23,267.25,64.58
2080,3,23,2022-04-18,1,0.06,1391.37,393.49
2081,180,35,2022-07-21,1,0.01,1057.96,278.87
2082,163,25,2022-04-21,4,0.23,1577.45,334.93
2083,82,66,2024-10-15,5,0.04,8582.5,1656.28
2084,101,20,2023-03-12,2,0.04,2659.72,450.64
2085,83,92,2024-07-17,2,0.18,86.81,17.06
2086,21,58,2023-08-26,3,0.1,979.61,57.73
2087,192,61,2023-10-01,2,0.07,1408.5,363.14
2088,78,96,2024-02-24,3,0.27,380.05,50.01
2089,90,41,2022-09-15,3,0.13,3442.67,976.48
2090,162,15,2022-12-25,2,0.27,1195.2,316.85
2091,108,39,2023-09-15,5,0.0,6806.45,355.64
2092,144,53,2022-03-24,2,0.02,598.53,173.94
2093,102,62,2022-05-12,2,0.0,1750.84,131.46
2094,129,95,2024-12-01,4,0.23,1452.68,430.66
2095,110,12,2022-02-01,5,0.17,5020.59,889.13
2096,49,40,2024-01-01,2,0.11,1084.98,217.53
2097,40,15,2022-11-16,5,0.14,3520.11,577.58
2098,7,93,2024-10-19,2,0.0,866.58,100.42
2099,12,33,2022-01-31,4,0.07,2095.55,153.34
2100,142,36,2024-09-06,1,0.27,210.77,36.46
2101,3,4,2022-10-13,4,0.17,5865.71,720.11
2102,52,44,2024-01-09,3,0.27,2672.76,576.68
2103,19,37,2023-08-04,3,0.13,3303.87,906.58
2104,93,61,2023-05-26,5,0.08,3483.4,220.26
2105,6,50,2024-07-09,3,0.15,1581.54,418.3
2106,133,90,2024-12-25,4,0.07,6296.06,1687.52
2107,2,84,2023-07-21,2,0.19,718.66,38.8
2108,57,7,2023-02-14,2,0.08,3506.23,318.19
2109,28,49,2022-05-01,1,0.09,850.2,228.52
2110,34,57,2022-04-20,4,0.19,2652.26,762.21
2111,11,27,2024-01-08,5,0.24,2031.29,270.53
2112,182,70,2023-09-05,1,0.22,850.31,236.33
2113,66,22,2022-06-03,4,0.09,1723.14,284.4
2114,112,22,2023-02-26,1,0.06,444.99,100.92
2115,194,91,2024-02-03,1,0.17,374.9,93.32
2116,137,68,2023-11-30,2,0.2,1783.97,444.03
2117,81,13,2024-05-18,5,0.07,5460.87,869.25
